Date,Exchange Rate
2024-11-05 13:00:00,151.68
2024-11-05 13:30:00,151.447
2024-11-05 14:00:00,151.556
2024-11-05 14:30:00,151.553
2024-11-05 15:00:00,151.451
2024-11-05 15:30:00,151.421
2024-11-05 16:00:00,151.528
2024-11-05 16:30:00,151.616
2024-11-05 17:00:00,151.609
2024-11-05 17:30:00,151.543
2024-11-05 18:00:00,151.591
2024-11-05 18:30:00,151.869
2024-11-05 19:00:00,151.435
2024-11-05 19:30:00,152.222
2024-11-05 20:00:00,152.916
2024-11-05 20:30:00,152.958
2024-11-05 21:00:00,152.925
2024-11-05 21:30:00,153.459
2024-11-05 22:00:00,154.051
2024-11-05 22:30:00,153.927
2024-11-05 23:00:00,153.936
2024-11-05 23:30:00,153.867
2024-11-06 00:00:00,153.556
2024-11-06 00:30:00,153.423
2024-11-06 01:00:00,153.746
2024-11-06 01:30:00,154.023
2024-11-06 02:00:00,154.049
2024-11-06 02:30:00,153.745
2024-11-06 03:00:00,153.94
2024-11-06 03:30:00,154.088
2024-11-06 04:00:00,153.898
2024-11-06 04:30:00,153.944
2024-11-06 05:00:00,153.996
2024-11-06 05:30:00,153.908
2024-11-06 06:00:00,154.0
2024-11-06 06:30:00,154.135
2024-11-06 07:00:00,154.219
2024-11-06 07:30:00,154.404
2024-11-06 08:00:00,154.405
2024-11-06 08:30:00,154.309
2024-11-06 09:00:00,154.302
2024-11-06 09:30:00,154.41
2024-11-06 10:00:00,154.288
2024-11-06 10:30:00,154.181
2024-11-06 11:00:00,154.347
2024-11-06 11:30:00,154.441
2024-11-06 12:00:00,154.583
2024-11-06 12:30:00,154.478
2024-11-06 13:00:00,154.666
2024-11-06 13:30:00,154.41
2024-11-06 14:00:00,154.429
2024-11-06 14:30:00,154.409
2024-11-06 15:00:00,154.442
2024-11-06 15:30:00,154.49
2024-11-06 16:00:00,154.558
2024-11-06 16:30:00,154.58
2024-11-06 17:00:00,154.616
2024-11-06 17:30:00,154.535
2024-11-06 18:00:00,154.529
2024-11-06 18:30:00,154.476
2024-11-06 19:00:00,154.313
2024-11-06 19:30:00,154.594
2024-11-06 20:00:00,154.569
2024-11-06 20:30:00,154.568
2024-11-06 21:00:00,154.512
2024-11-06 21:30:00,154.419
2024-11-06 22:00:00,154.437
2024-11-06 22:30:00,154.463
2024-11-06 23:00:00,154.316
2024-11-06 23:30:00,154.072
2024-11-07 00:00:00,154.171
2024-11-07 00:30:00,154.195
2024-11-07 01:00:00,154.003
2024-11-07 01:30:00,154.087
2024-11-07 02:00:00,153.932
2024-11-07 02:30:00,153.784
2024-11-07 03:00:00,154.001
2024-11-07 03:30:00,153.89
2024-11-07 04:00:00,154.036
2024-11-07 04:30:00,153.967
2024-11-07 05:00:00,153.943
2024-11-07 05:30:00,153.959
2024-11-07 06:00:00,154.015
2024-11-07 06:30:00,154.002
2024-11-07 07:00:00,154.066
2024-11-07 07:30:00,153.904
2024-11-07 08:00:00,153.763
2024-11-07 08:30:00,153.679
2024-11-07 09:00:00,153.496
2024-11-07 09:30:00,153.435
2024-11-07 10:00:00,153.222
2024-11-07 10:30:00,152.962
2024-11-07 11:00:00,152.961
2024-11-07 11:30:00,153.178
2024-11-07 12:00:00,153.132
2024-11-07 12:30:00,153.068
2024-11-07 13:00:00,153.013
2024-11-07 13:30:00,152.932
2024-11-07 14:00:00,152.962
2024-11-07 14:30:00,153.203
2024-11-07 15:00:00,153.076
2024-11-07 15:30:00,152.884
2024-11-07 16:00:00,152.851
2024-11-07 16:30:00,152.916
2024-11-07 17:00:00,152.923
2024-11-07 17:30:00,152.916
2024-11-07 18:00:00,152.923
2024-11-07 18:30:00,153.116
2024-11-07 19:00:00,153.172
2024-11-07 19:30:00,153.137
2024-11-07 20:00:00,153.131
2024-11-07 20:30:00,153.302
2024-11-07 21:00:00,153.093
2024-11-07 21:30:00,153.034
2024-11-07 22:00:00,153.122
2024-11-07 22:30:00,152.837
2024-11-07 23:00:00,152.81
2024-11-07 23:30:00,152.672
2024-11-08 00:00:00,152.736
2024-11-08 00:30:00,152.821
2024-11-08 01:00:00,152.804
2024-11-08 01:30:00,152.861
2024-11-08 02:00:00,152.766
2024-11-08 02:30:00,152.823
2024-11-08 03:00:00,152.637
2024-11-08 03:30:00,152.55
2024-11-08 04:00:00,152.348
2024-11-08 04:30:00,152.408
2024-11-08 05:00:00,152.281
2024-11-08 05:30:00,152.286
2024-11-08 06:00:00,152.177
2024-11-08 06:30:00,152.262
2024-11-08 07:00:00,152.426
2024-11-08 07:30:00,152.472
2024-11-08 08:00:00,152.368
2024-11-08 08:30:00,152.572
2024-11-08 09:00:00,152.74
2024-11-08 09:30:00,152.621
2024-11-08 10:00:00,152.702
2024-11-08 10:30:00,152.469
2024-11-08 11:00:00,152.421
2024-11-08 11:30:00,152.621
2024-11-08 12:00:00,152.589
2024-11-08 12:30:00,152.678
2024-11-08 13:00:00,152.655
2024-11-08 13:30:00,152.696
2024-11-08 14:00:00,152.694
2024-11-08 14:30:00,152.768
2024-11-08 15:00:00,152.672
2024-11-08 15:30:00,152.636
2024-11-08 16:00:00,152.514
2024-11-08 16:30:00,152.473
