Date,Open,High,Low,Close
2022-11-08,145.29500,146.55800,145.21899,145.29500
2022-11-07,146.62399,146.92700,145.31300,146.62399
2022-11-06,146.84100,147.55299,146.11400,146.84100
2022-11-03,148.39300,148.39300,146.57899,148.39300
2022-11-02,147.89200,148.43401,147.11000,147.89200
2022-11-01,147.91499,147.96500,146.85200,147.91499
2022-10-31,148.73700,148.80701,146.99100,148.73700
2022-10-30,147.81200,148.84199,147.75000,147.81200
2022-10-27,146.27400,147.84801,146.02800,146.27400
2022-10-26,146.13400,146.86099,145.15601,146.13400
2022-10-25,147.98000,148.40300,146.40900,147.98000
2022-10-24,148.88699,148.99600,147.55499,148.88699
2022-10-23,147.81900,149.45200,147.80901,147.81900
2022-10-20,150.17600,151.93700,146.32001,150.17600
2022-10-19,149.82100,149.98900,149.56700,149.82100
2022-10-18,149.20900,149.78101,149.12399,149.20900
2022-10-17,148.97099,149.28500,148.69299,148.97099
2022-10-16,148.63200,148.89000,148.43100,148.63200
2022-10-13,147.29300,148.49200,147.11000,147.29300
2022-10-12,146.73700,147.60100,146.66299,146.73700
2022-10-11,145.86999,146.96100,145.87900,145.86999
2022-10-10,145.67400,145.84599,145.50501,145.67400
2022-10-09,145.48200,145.81799,145.23599,145.48200
2022-10-06,145.03900,145.32600,144.76000,145.03900
2022-10-05,144.44900,145.13300,144.38699,144.44900
2022-10-04,143.78700,144.84399,143.55600,143.78700
2022-10-03,144.51900,144.92101,144.31900,144.51900
2022-10-02,144.81599,145.27800,144.16100,144.81599
2022-09-29,144.43100,144.78000,144.21400,144.43100
2022-09-28,144.39800,144.78500,144.21001,144.39800
2022-09-27,144.69099,144.81799,144.14800,144.69099
2022-09-26,144.45900,144.84000,144.08200,144.45900
2022-09-25,143.51100,144.48599,143.43800,143.51100
2022-09-22,142.28000,143.31700,141.78200,142.28000
2022-09-21,144.31599,145.88300,140.39700,144.31599
2022-09-20,143.60200,144.18700,143.37801,143.60200
2022-09-19,143.22301,143.90100,142.96201,143.22301
2022-09-18,142.76500,143.63400,142.69600,142.76500
2022-09-15,143.36500,143.67200,142.87100,143.36500
2022-09-14,142.92300,143.79401,142.95000,142.92300
2022-09-13,144.40401,144.82600,142.55701,144.40401
2022-09-12,142.58501,144.67700,141.89600,142.58501
2022-09-11,142.59599,143.48599,142.25700,142.59599
2022-09-08,143.85600,143.94701,141.50600,143.85600
2022-09-07,144.12801,144.50400,143.33800,144.12801
2022-09-06,143.15100,144.98200,142.98000,143.15100
2022-09-05,140.42999,142.96800,140.25200,140.42999
2022-09-04,140.48700,140.64700,140.12900,140.48700
2022-09-01,140.08099,140.79500,139.87801,140.08099
2022-08-31,139.29601,140.21800,139.08600,139.29601
2022-08-30,138.73399,138.87601,138.27600,138.73399
2022-08-29,138.59599,139.05600,138.05299,138.59599
2022-08-28,137.63001,138.99499,138.09801,137.52000
2022-08-25,136.56300,137.43300,136.36000,136.56300
2022-08-24,137.08099,137.17999,136.32600,137.08099
2022-08-23,136.73300,137.22501,136.19299,136.73300
2022-08-22,137.54601,137.69299,135.88200,137.54601
2022-08-21,137.04100,137.64700,136.73700,137.04100
2022-08-18,135.79500,137.20000,135.83400,135.79500
2022-08-17,134.94400,135.40700,134.65401,134.94400
2022-08-16,134.27699,135.48900,133.92300,134.27699
2022-08-15,133.14300,134.65401,132.97400,133.14300
2022-08-14,133.28799,133.53600,132.58400,133.28799
2022-08-11,132.99400,133.86900,132.92000,132.99400
2022-08-10,132.83000,133.30499,131.78600,132.83000
2022-08-09,135.18700,135.29500,132.06300,135.18700
2022-08-08,134.84000,135.17000,134.68600,134.84000
2022-08-07,135.05701,135.51800,134.38200,135.05701
2022-08-04,132.62100,135.45599,132.59000,132.62100
2022-08-03,133.96201,134.38800,133.07001,133.96201
2022-08-02,133.37900,134.53000,132.34100,133.37900
2022-08-01,131.57201,132.36600,130.42999,131.57201
2022-07-31,133.40700,133.36500,131.62199,133.40700
2022-07-28,134.39700,134.64999,132.55200,134.39700
2022-07-27,136.11099,136.41100,134.35500,136.11099
2022-07-26,136.97000,137.34300,136.55100,136.97000
2022-07-25,136.43100,136.83400,136.29201,136.43100
2022-07-24,136.31200,136.78301,135.93600,136.31200
2022-07-21,137.09801,137.93900,135.59599,137.09801
2022-07-20,138.39500,138.86700,137.72200,138.39500
2022-07-19,138.19099,138.36500,137.91400,138.19099
2022-07-18,138.22900,138.38699,137.38600,138.22900
2022-07-17,138.31400,138.43700,137.89600,138.31400
2022-07-14,138.96699,139.07400,138.40401,138.96699
2022-07-13,137.62801,139.37700,137.60500,137.62801
2022-07-12,136.72600,137.85800,136.73100,136.72600
2022-07-11,137.38800,137.50200,136.49600,137.38800
2022-07-10,136.30100,137.74499,136.27000,136.30100
2022-07-07,135.91299,136.54401,135.35700,135.91299
2022-07-06,135.96600,136.20399,135.57001,135.96600
2022-07-05,135.52100,135.96201,134.97501,135.52100
2022-07-04,135.84000,136.34500,135.55499,135.84000
2022-07-03,135.04300,135.77100,134.79800,135.04300
2022-06-30,135.78600,135.97700,134.79601,135.78600
2022-06-29,136.58900,136.79900,135.68700,136.58900
2022-06-28,136.04700,136.99699,135.81100,136.04700
2022-06-27,135.43500,136.30299,135.12399,135.43500
2022-06-26,135.06200,135.53900,134.53500,135.06200
2022-06-23,134.84000,135.27200,134.36999,134.84000
2022-06-22,136.02400,136.18100,134.29401,136.02400
2022-06-21,136.26900,136.59500,135.75101,136.26900
2022-06-20,135.08701,136.32899,134.94501,135.08701
2022-06-19,135.27600,135.41200,134.54900,135.27600
2022-06-16,132.42101,135.41200,132.18700,132.42101
2022-06-15,134.11500,134.67200,131.54700,134.11500
2022-06-14,135.29401,135.28500,134.29700,135.29401
2022-06-13,134.22501,134.96800,133.89999,134.22501
2022-06-12,134.81400,135.15801,133.60899,134.81400
2022-06-09,134.41800,134.38100,133.38699,134.41800
2022-06-08,134.42999,134.55400,133.19099,134.42999
2022-06-07,132.84700,134.43600,132.73300,132.84700
2022-06-06,132.17600,132.98801,132.09700,132.17600
2022-06-05,130.70700,131.67600,130.47301,130.70700
2022-06-02,129.91800,130.97099,129.69501,129.91800
2022-06-01,130.12199,130.18100,129.52699,130.12199
2022-05-31,128.73599,130.11600,128.80000,128.73599
2022-05-30,127.78400,128.87801,127.65300,127.78400
2022-05-29,127.28500,127.80600,126.87000,127.28500
2022-05-26,127.04500,127.21100,126.67700,127.04500
2022-05-25,127.15200,127.56000,126.56900,127.15200
2022-05-24,126.76900,127.41500,126.67500,126.76900
2022-05-23,127.84600,128.05000,126.39200,127.84600
2022-05-22,127.90300,127.93300,127.16700,127.90300
2022-05-19,127.83200,128.28400,127.53700,127.83200
2022-05-18,127.91400,128.93800,127.02900,127.91400
2022-05-17,129.45399,129.43300,128.11999,129.45399
2022-05-16,128.92300,129.75000,128.84000,128.92300
2022-05-15,129.43201,129.60400,128.70599,129.43201
2022-05-12,128.58800,129.43700,128.36600,128.58800
2022-05-11,129.83501,129.89800,127.58500,129.83501
2022-05-10,130.35100,130.78301,129.61200,130.35100
2022-05-09,130.37700,130.52800,129.81500,130.37700
2022-05-08,130.74899,131.32500,130.14999,130.74899
2022-05-05,130.33000,130.80499,130.22099,130.33000
2022-05-04,129.22301,130.43201,128.77499,129.22301
2022-05-03,130.11600,130.19800,129.80299,130.11600
2022-05-02,130.11200,130.28000,129.71899,130.11200
2022-05-01,130.01100,130.47099,129.61600,130.01100
2022-04-28,130.81100,130.81000,129.46001,130.81100
2022-04-27,128.39400,131.22099,128.36800,128.39400
2022-04-26,127.26600,128.57800,127.25900,127.26600
2022-04-25,127.74400,128.18800,127.04400,127.74400
2022-04-24,128.60500,128.82201,127.52500,128.60500
2022-04-21,128.40801,129.05901,127.80700,128.40801
2022-04-20,128.01300,128.69600,127.82700,128.01300
2022-04-19,129.33299,129.37399,127.51100,129.33299
2022-04-18,127.09800,128.86099,127.03900,127.09800
2022-04-17,126.61800,126.79000,126.26300,126.61800
2022-04-14,126.17900,126.67100,126.06900,126.17900
2022-04-13,125.37700,125.98800,125.13100,125.37700
2022-04-12,125.41600,126.29700,125.37100,125.41600
2022-04-11,125.47200,125.74300,124.87300,125.47200
2022-04-10,124.38500,125.76100,124.30200,124.38500
2022-04-07,124.09600,124.65000,123.68300,124.09600
2022-04-06,123.72300,123.99500,123.50800,123.72300
2022-04-05,123.65600,124.04400,123.58800,123.65600
2022-04-04,122.80900,123.49900,122.42000,122.80900
2022-04-03,122.61000,122.92800,122.28800,122.61000
2022-03-31,121.75600,122.99700,121.74300,121.75600
2022-03-30,122.02100,122.41600,121.29100,122.02100
2022-03-29,123.12500,123.02300,121.31600,123.12500
2022-03-28,123.66000,124.20900,122.05800,123.66000
2022-03-27,122.27000,125.05500,122.15900,122.27000
2022-03-24,122.35000,122.35000,121.21700,122.34600
2022-03-23,121.13800,122.10300,120.98000,121.12700
2022-03-22,121.26500,121.29900,120.62800,121.34000
2022-03-21,119.59400,120.97600,119.59400,119.59400
2022-03-20,119.26100,119.29300,119.10000,119.26300
2022-03-17,118.48500,119.38900,118.48500,118.48600
2022-03-16,118.89100,118.99800,118.42200,118.87000
2022-03-15,118.31200,118.50100,118.17200,118.29200
2022-03-14,118.21800,118.43400,117.74500,118.21800
2022-03-13,117.50400,118.05900,117.46700,117.52900
2022-03-10,116.15900,117.16400,116.15000,116.17900
2022-03-09,115.91100,116.19000,115.82000,115.90900
2022-03-08,115.74200,115.94100,115.57900,115.72200
2022-03-07,115.36900,115.77600,115.33200,115.37300
2022-03-06,114.93700,115.47100,114.84200,114.95000
2022-03-03,115.48000,115.53300,114.65100,115.47400
2022-03-02,115.49700,115.80000,115.49500,115.51900
2022-03-01,114.81500,115.68000,114.79500,114.83300
2022-02-28,115.08200,115.26500,114.71900,115.07800
2022-02-27,115.58800,115.64700,115.09300,115.58500
2022-02-24,115.54700,115.63100,115.15200,115.57100
2022-02-23,114.91600,115.62600,114.41400,114.89800
2022-02-22,115.10200,115.18500,114.96700,115.09600
2022-02-21,114.58300,115.23200,114.52600,114.60900
2022-02-20,114.95600,115.10600,114.79900,114.96100
2022-02-17,114.85600,115.26400,114.78700,114.86600
2022-02-16,115.39400,115.52800,114.86100,115.38700
2022-02-15,115.64000,115.77400,115.39100,115.63500
2022-02-14,115.54200,115.86900,115.25600,115.53600
2022-02-13,115.55900,115.72400,115.02000,115.58400
2022-02-10,116.04900,116.16600,115.77600,116.04700
2022-02-09,115.60000,116.32400,115.48500,115.60200
2022-02-08,115.54200,115.58300,115.31900,115.53100
2022-02-07,115.06600,115.61800,115.06600,115.06300
2022-02-06,115.24600,115.37300,114.91900,115.22400
2022-02-03,114.96900,115.42600,114.78100,114.95700
2022-02-02,114.36800,114.96900,114.32600,114.38200
2022-02-01,114.72500,114.79600,114.19300,114.73600
2022-01-31,115.14400,115.19200,114.56800,115.12100
2022-01-30,115.23900,115.57700,115.17600,115.26200
2022-01-27,115.36800,115.67000,115.13700,115.35200
2022-01-26,114.71700,115.48100,114.48600,114.72100
2022-01-25,113.89100,114.37700,113.78800,113.87500
2022-01-24,114.01500,114.14400,113.67500,114.01100
2022-01-23,113.78600,113.99000,113.48900,113.78500
2022-01-20,113.94600,114.01800,113.61900,113.99300
2022-01-19,114.34700,114.53100,113.97800,114.34700
2022-01-18,114.55600,114.76800,114.22100,114.55400
2022-01-17,114.57100,115.03100,114.45000,114.57100
2022-01-16,114.30600,114.63600,114.28400,114.30600
2022-01-13,114.10100,114.17100,113.50500,114.11800
2022-01-12,114.67000,114.69200,114.00600,114.67500
2022-01-11,115.33100,115.45900,114.71500,115.33100
2022-01-10,115.28300,115.67600,115.13700,115.27800
2022-01-09,115.62200,115.84200,115.04500,115.61800
2022-01-06,115.87000,116.03000,115.59100,115.86500
2022-01-05,116.12900,116.17900,115.65400,116.12800
2022-01-04,116.16500,116.23500,115.62700,116.17400
2022-01-03,115.31600,116.34000,115.29900,115.32800
2022-01-02,115.13600,115.36000,114.97400,115.14200
2021-12-30,115.05900,115.19200,115.00500,115.06300
2021-12-29,114.95700,115.20000,114.94700,114.94800
2021-12-28,114.76700,115.03200,114.67300,114.77300
2021-12-27,114.78800,114.93400,114.70900,114.79200
2021-12-26,114.33800,114.90100,114.31900,114.33300
2021-12-23,114.45700,114.50500,114.29900,114.45800
2021-12-22,114.12400,114.44100,114.10700,114.12100
2021-12-21,114.01500,114.36200,114.00100,113.99400
2021-12-20,113.65900,114.16300,113.56700,113.66200
2021-12-19,113.55100,113.68500,113.33100,113.51800
2021-12-16,113.68000,113.84500,113.15100,113.66300
2021-12-15,114.15600,114.24500,113.56400,114.13600
2021-12-14,113.73900,113.89700,113.63100,113.74300
2021-12-13,113.57400,113.74900,113.43900,113.57700
2021-12-12,113.51000,113.72100,113.38600,113.50100
2021-12-09,113.43800,113.78600,113.23700,113.44800
2021-12-08,113.71400,113.80600,113.28400,113.68400
2021-12-07,113.51600,113.93000,113.32400,113.52500
2021-12-06,113.48600,113.77300,113.41000,113.45800
2021-12-05,113.01100,113.48200,112.85600,113.04200
2021-12-02,113.02600,113.60600,112.86000,113.02200
2021-12-01,112.86300,113.30900,112.71400,112.88200
2021-11-30,113.26300,113.61300,112.77400,113.29900
2021-11-29,113.80700,113.88500,112.54300,113.80400
2021-11-28,113.70500,113.93400,113.03500,113.71900
2021-11-25,115.10200,115.10200,113.05600,115.06900
2021-11-24,115.41400,115.43600,115.23600,115.40800
2021-11-23,115.15700,115.47600,114.82900,115.14100
2021-11-22,114.80200,115.14600,114.55000,114.79000
2021-11-21,114.13900,114.80700,114.01900,114.13800
2021-11-18,114.32000,114.52100,113.60400,114.28200
2021-11-17,114.21000,114.47500,113.88400,114.19000
2021-11-16,114.91600,114.94200,114.33000,114.90400
2021-11-15,114.13100,114.63100,114.11000,114.13200
2021-11-14,113.99100,114.04100,113.76000,113.98100
2021-11-11,114.04800,114.29800,113.77100,114.04300
2021-11-10,113.92900,114.12700,113.81400,113.90500
2021-11-09,112.91300,113.93600,112.77400,112.91200
2021-11-08,113.24300,113.25300,112.73100,113.25400
2021-11-07,113.46300,113.66200,113.08200,113.47500
2021-11-04,113.82500,114.00000,113.42800,113.83700
2021-11-03,114.06600,114.27300,113.52700,114.07000
2021-11-02,113.96700,114.14200,113.72200,113.96200
2021-11-01,114.08400,114.13400,113.46600,114.09400
2021-10-31,114.21800,114.43400,114.03000,114.23600
2021-10-28,113.64400,114.08600,113.39500,113.61600
2021-10-27,113.77100,113.85600,113.25500,113.77600
2021-10-26,114.17800,114.21500,113.41700,114.18800
2021-10-25,113.75600,114.29800,113.72500,113.76500
2021-10-24,113.63800,113.89600,113.49000,113.66400
2021-10-21,113.84800,114.18500,113.51500,113.85000
2021-10-20,114.38300,114.39000,113.67200,114.38900
2021-10-19,114.52700,114.68500,114.14100,114.54300
2021-10-18,114.29100,114.34600,113.88300,114.28500
2021-10-17,114.30900,114.43600,114.02000,114.32400
2021-10-14,113.83600,114.44700,113.81600,113.83400
2021-10-13,113.29600,113.70700,113.27800,113.30100
2021-10-12,113.53600,113.78800,113.24800,113.51900
2021-10-11,113.41100,113.77700,113.01700,113.38800
2021-10-10,112.27200,113.38400,112.18300,112.27000
2021-10-07,111.67300,112.17700,111.52200,111.66200
2021-10-06,111.40700,111.54600,111.24300,111.41300
2021-10-05,111.52000,111.77300,111.20500,111.48700
2021-10-04,110.96900,111.55300,110.87600,110.96800
2021-10-03,110.96300,111.29800,110.84200,110.94700
2021-09-30,111.46400,111.48000,110.91200,111.46100
2021-09-29,111.92200,112.06800,111.41400,111.93600
2021-09-28,111.51300,111.91700,111.21900,111.52800
2021-09-27,110.96200,111.62900,110.93700,110.96400
2021-09-26,110.75000,111.05500,110.53400,110.76400
2021-09-23,110.32300,110.73900,110.31100,110.32600
2021-09-22,109.80900,110.19500,109.79200,109.82200
2021-09-21,109.15400,109.64000,109.13000,109.14900
2021-09-20,109.43400,109.69500,109.19000,109.43700
2021-09-19,109.98000,110.03300,109.43000,109.97100
2021-09-16,109.68600,110.07200,109.66800,109.69900
2021-09-15,109.39100,109.82400,109.21500,109.38300
2021-09-14,109.71200,109.71700,109.11400,109.71900
2021-09-13,109.99100,110.14400,109.61900,109.99400
2021-09-12,109.90900,110.15600,109.89900,109.91500
2021-09-09,109.77400,109.98400,109.70100,109.78100
2021-09-08,110.22000,110.26800,109.75300,110.21800
2021-09-07,110.28900,110.44000,110.14000,110.29600
2021-09-06,109.81900,110.25100,109.68700,109.82000
2021-09-05,109.77800,109.93100,109.74900,109.76400
2021-09-02,109.94500,110.06600,109.60400,109.94500
2021-09-01,110.10600,110.10600,109.92800,110.09600
2021-08-31,110.06200,110.41000,109.88300,110.05600
2021-08-30,109.93900,110.06700,109.60300,109.94400
2021-08-29,109.84100,109.95600,109.70600,109.86500
2021-08-26,110.03800,110.25700,109.83600,110.04800
2021-08-25,109.99700,110.22200,109.92600,109.97600
2021-08-24,109.74200,110.10000,109.68500,109.73000
2021-08-23,109.67200,109.87700,109.42200,109.67800
2021-08-22,109.86400,110.14000,109.73000,109.84000
2021-08-19,109.78200,109.88500,109.57800,109.76800
2021-08-18,109.85200,110.21000,109.49300,109.84200
2021-08-17,109.54100,109.94400,109.48300,109.53700
2021-08-16,109.30200,109.64800,109.13800,109.29700
2021-08-15,109.59400,109.59400,109.11300,109.62400
2021-08-12,110.41200,110.45500,109.73500,110.40300
2021-08-11,110.36500,110.52600,110.31600,110.37400
2021-08-10,110.59900,110.80300,110.38700,110.59800
2021-08-09,110.31800,110.58600,110.30300,110.30600
2021-08-08,110.26100,110.31100,110.02800,110.25900
2021-08-05,109.75100,110.34500,109.70200,109.75200
2021-08-04,109.53500,109.77800,109.40800,109.52900
2021-08-03,108.98600,109.64600,108.72900,108.99100
2021-08-02,109.27200,109.33100,108.87800,109.26900
2021-08-01,109.69400,109.74400,109.19600,109.70600
2021-07-29,109.39100,109.79300,109.36700,109.40900
2021-07-28,109.87900,109.88900,109.47100,109.89100
2021-07-27,109.78400,110.21600,109.74700,109.80600
2021-07-26,110.30700,110.31900,109.62500,110.30200
2021-07-25,110.54300,110.58000,110.12600,110.54400
2021-07-22,110.12900,110.58300,110.11500,110.14000
2021-07-21,110.23900,110.34800,110.02400,110.25500
2021-07-20,109.92600,110.38300,109.80700,109.92000
2021-07-19,109.52700,109.95400,109.33400,109.53400
2021-07-18,109.90400,110.02500,109.08600,109.87400
2021-07-15,109.75700,110.33600,109.73300,109.77800
2021-07-14,109.99400,110.08200,109.71600,109.98400
2021-07-13,110.59600,110.69400,109.98500,110.59500
2021-07-12,110.32800,110.55000,110.20200,110.32500
2021-07-11,110.20800,110.38900,109.98200,110.21500
2021-07-08,109.78800,110.24600,109.76700,109.80100
2021-07-07,110.62200,110.62200,109.53500,110.63500
2021-07-06,110.57000,110.80700,110.40200,110.60200
2021-07-05,110.90700,110.91200,110.52600,110.91600
2021-07-04,111.14000,111.18400,110.79800,111.13500
2021-07-01,111.58400,111.65600,111.15500,111.57200
2021-06-30,111.12900,111.62200,111.02600,111.12400
2021-06-29,110.52400,111.06500,110.42900,110.53500
2021-06-28,110.60400,110.74600,110.44200,110.60300
2021-06-27,110.80400,110.97100,110.50700,110.82200
2021-06-24,110.91700,110.97500,110.48200,110.92100
2021-06-23,110.98600,111.09500,110.71000,111.01200
2021-06-22,110.68500,111.09100,110.68500,110.65400
2021-06-21,110.38500,110.78800,110.22100,110.37400
2021-06-20,110.19200,110.32800,109.73600,110.20100
2021-06-17,110.30800,110.47500,109.94700,110.32500
2021-06-16,110.78000,110.81700,110.21100,110.77000
2021-06-15,110.07500,110.13600,109.81200,110.08400
2021-06-14,110.02500,110.16200,109.99000,110.04100
2021-06-13,109.74400,109.99700,109.61100,109.70900
2021-06-10,109.39300,109.83600,109.32400,109.40900
2021-06-09,109.65200,109.78300,109.43000,109.61000
2021-06-08,109.48800,109.63700,109.23400,109.46900
2021-06-07,109.28800,109.55300,109.20500,109.27400
2021-06-06,109.63200,109.63200,109.18500,109.61700
2021-06-03,110.28600,110.32300,109.37100,110.26600
2021-06-02,109.59300,110.31000,109.58300,109.59500
2021-06-01,109.48300,109.88300,109.48300,109.49300
2021-05-31,109.47800,109.69300,109.33300,109.49300
2021-05-30,109.91900,109.92800,109.36600,109.90700
2021-05-27,109.84200,110.19600,109.79400,109.80900
2021-05-26,109.18900,109.84200,109.04100,109.17000
2021-05-25,108.79100,109.13700,108.72400,108.80200
2021-05-24,108.82400,109.05600,108.57900,108.85100
2021-05-23,108.91500,108.98300,108.69800,108.91900
2021-05-20,108.83100,108.97400,108.60900,108.86000
2021-05-19,109.26100,109.28300,108.75300,109.27300
2021-05-18,108.85700,109.32300,108.58400,108.86800
2021-05-17,109.27600,109.27600,108.84400,109.24200
2021-05-16,109.41200,109.49600,109.07000,109.41200
2021-05-13,109.51900,109.64400,109.23000,109.51600
2021-05-12,109.72300,109.77700,109.47600,109.66400
2021-05-11,108.71900,109.53600,108.66400,108.71500
2021-05-10,108.83500,108.96600,108.37900,108.84400
2021-05-09,108.60000,109.04500,108.58800,108.57200
2021-05-06,109.01400,109.27800,108.34700,109.05000
2021-05-05,109.18900,109.41900,109.04600,109.21900
2021-05-04,109.32600,109.46300,109.15200,109.32900
2021-05-03,109.08600,109.48100,109.04700,109.08700
2021-05-02,109.29900,109.69300,108.90600,109.28300
2021-04-29,108.91500,109.33300,108.71300,108.90400
2021-04-28,108.50500,109.21900,108.43800,108.50500
2021-04-27,108.73800,109.07000,108.71300,108.75000
2021-04-26,108.18800,108.57000,108.10100,108.20200
2021-04-25,107.88100,108.18700,107.65200,107.87400
2021-04-22,107.93600,108.12300,107.47000,107.97800
2021-04-21,108.02700,108.18600,107.82400,108.03900
2021-04-20,108.13200,108.27000,107.89200,108.13300
2021-04-19,108.10500,108.52200,107.98000,108.09800
2021-04-18,108.69400,108.75500,108.00700,108.71900
2021-04-15,108.65500,108.96100,108.62500,108.68900
2021-04-14,108.88600,108.95100,108.62500,108.89400
2021-04-13,108.91700,109.08000,108.76500,108.92400
2021-04-12,109.38000,109.74700,109.04300,109.37400
2021-04-11,109.71900,109.76100,109.24700,109.69400
2021-04-08,109.32500,109.95200,109.22200,109.33000
2021-04-07,109.87800,109.89400,109.00100,109.85200
2021-04-06,109.78300,109.93500,109.59200,109.79300
2021-04-05,110.19400,110.54800,109.68900,110.19300
2021-04-04,110.67000,110.71200,109.95700,110.67700
2021-04-01,110.62000,110.74400,110.38200,110.61300
2021-03-31,110.73800,110.84500,110.56300,110.75000
2021-03-30,110.29300,110.95300,110.27800,110.30500
2021-03-29,109.83000,110.41900,109.78800,109.83600
2021-03-28,109.77800,109.77900,109.38400,109.79100
2021-03-25,109.18200,109.83400,109.13900,109.17900
2021-03-24,108.78400,109.18900,108.78400,108.79000
2021-03-23,108.52300,108.94100,108.45500,108.52000
2021-03-22,108.77700,108.86900,108.41500,108.77600
2021-03-21,108.87800,108.94800,108.62100,108.87100
2021-03-18,108.93200,109.10100,108.61200,108.93100
2021-03-17,108.91000,109.28400,108.69300,108.89100
2021-03-16,109.02300,109.27600,109.01400,109.02900
2021-03-15,109.11900,109.27600,108.78300,109.13400
2021-03-14,109.11400,109.35600,108.93100,109.11700
2021-03-11,108.57400,109.14800,108.51900,108.55500
2021-03-10,108.43600,108.80200,108.36300,108.43200
2021-03-09,108.56400,108.92000,108.33900,108.57700
2021-03-08,108.92600,109.22900,108.56000,108.93900
2021-03-07,108.39600,108.94000,108.31400,108.41900
2021-03-04,107.96100,108.60900,107.82600,107.95500
2021-03-03,107.05900,107.63500,106.97000,107.05800
2021-03-02,106.75400,107.13900,106.70100,106.75800
2021-03-01,106.84600,106.95000,106.68800,106.85100
2021-02-28,106.47400,106.77300,106.37600,106.50300
2021-02-25,106.39000,106.68200,105.85700,106.37900
2021-02-24,105.94600,106.28600,105.85500,105.94400
2021-02-23,105.28700,106.09400,105.26800,105.28300
2021-02-22,105.01200,105.41100,104.90000,104.98400
2021-02-21,105.54300,105.83600,105.00000,105.51400
2021-02-18,105.66800,105.72700,105.25000,105.65200
2021-02-17,105.85600,105.91800,105.59900,105.86100
2021-02-16,106.12900,106.20500,105.82000,106.10300
2021-02-15,105.38500,105.86800,105.19900,105.38700
2021-02-14,105.06100,105.40500,104.98300,105.05900
2021-02-11,104.75500,105.17000,104.72000,104.74100
2021-02-10,104.61900,104.78000,104.55200,104.61500
2021-02-09,104.58200,104.83700,104.41800,104.57500
2021-02-08,105.22700,105.22700,104.51200,105.21000
2021-02-07,105.39700,105.66600,105.15800,105.40000
2021-02-04,105.56800,105.76300,105.33100,105.57200
2021-02-03,104.99500,105.49100,104.97300,104.99500
2021-02-02,105.02200,105.09700,104.92400,105.02800
2021-02-01,104.87800,105.16200,104.82300,104.88100
2021-01-31,104.71900,104.99000,104.62400,104.68600
2021-01-28,104.31200,104.93500,104.28900,104.29100
2021-01-27,104.13600,104.45200,104.13600,104.14300
2021-01-26,103.60300,104.16800,103.59300,103.60300
2021-01-25,103.76200,103.82700,103.55500,103.76000
2021-01-24,103.78700,103.93100,103.67700,103.77700
2021-01-21,103.51200,103.88200,103.49500,103.50600
2021-01-20,103.55700,103.65900,103.32600,103.55500
2021-01-19,103.89800,103.91800,103.46300,103.89700
2021-01-18,103.69600,104.08200,103.65000,103.70300
2021-01-17,103.91200,103.92300,103.63900,103.90800
2021-01-14,103.83700,103.88500,103.62000,103.82800
2021-01-13,103.84500,104.18800,103.64200,103.83700
2021-01-12,103.74800,103.98800,103.54000,103.75200
2021-01-11,104.13200,104.31900,104.09000,104.12800
2021-01-10,104.07300,104.38900,104.03700,104.09100
2021-01-07,103.79500,104.07800,103.61700,103.79000
2021-01-06,103.02800,103.95100,102.95600,103.02400
2021-01-05,102.70000,103.43100,102.59000,102.67800
2021-01-04,103.14200,103.18000,102.67200,103.12500
2021-01-03,103.24400,103.24400,102.71000,103.23900
2020-12-31,103.22600,103.25000,103.22600,103.22600
2020-12-30,103.13400,103.27900,103.00300,103.12100
2020-12-29,103.55200,103.57000,102.96300,103.55900
2020-12-28,103.69100,103.79100,103.46600,103.68900
2020-12-27,103.52600,103.89400,103.40000,103.53300
2020-12-24,103.62100,103.65500,103.21400,103.65300
2020-12-23,103.52500,103.75600,103.50000,103.55200
2020-12-22,103.52700,103.63500,103.36300,103.53400
2020-12-21,103.33700,103.72200,103.27900,103.34000
2020-12-20,103.47300,103.88500,103.25700,103.45700
2020-12-17,103.14900,103.59000,103.12900,103.13100
2020-12-16,103.46400,103.54900,102.89400,103.47500
2020-12-15,103.65100,103.71000,103.26200,103.63400
2020-12-14,104.01200,104.14700,103.68100,104.01000
2020-12-13,103.96200,104.08300,103.51400,103.93900
2020-12-10,104.16800,104.16800,103.82600,104.18200
2020-12-09,104.28700,104.57400,104.23200,104.27200
2020-12-08,104.13300,104.30100,104.05300,104.13500
2020-12-07,104.00800,104.19200,103.96000,103.99800
2020-12-06,104.20100,104.31000,103.92400,104.19800
2020-12-03,103.82400,104.24200,103.73800,103.82300
2020-12-02,104.45600,104.53300,103.67500,104.45800
2020-12-01,104.28900,104.74700,104.22500,104.30900
2020-11-30,104.30100,104.57300,104.18600,104.29900
2020-11-29,104.10100,104.38400,103.83000,104.08200
2020-11-26,104.26400,104.26700,103.90700,104.24200
2020-11-25,104.37900,104.39200,104.22600,104.40000
2020-11-24,104.50600,104.58500,104.26800,104.51300
2020-11-23,104.55700,104.74500,104.14900,104.52500
2020-11-22,103.82400,104.62400,103.68700,103.81700
2020-11-19,103.79300,103.90500,103.70600,103.82500
2020-11-18,103.90400,104.20400,103.71900,103.89400
2020-11-17,104.15300,104.15300,103.66400,104.18100
2020-11-16,104.49500,104.56400,104.07400,104.54100
2020-11-15,104.66600,105.09500,104.36500,104.67600
